tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
964,2017-12-01 07:38:23,2017-12-01 07:54:27,21,Prudential Center - Belvedere St,42.345959,-71.082578,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,1776,Subscriber,1957,2,
546,2017-12-01 07:38:26,2017-12-01 07:47:33,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,48,Post Office Square - Pearl St at Milk St,42.356755,-71.055407,1753,Subscriber,1959,1,
908,2017-12-01 07:38:40,2017-12-01 07:53:49,115,Porter Square Station,42.387995,-71.119084,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,929,Subscriber,1962,1,
429,2017-12-01 07:38:52,2017-12-01 07:46:01,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,1835,Subscriber,1988,1,
1412,2017-12-01 07:39:04,2017-12-01 08:02:37,130,Upham's Corner TEMPORARY WINTER LOCATION,42.31750891943043,-71.06416625906604,33,Kenmore Square,42.348706,-71.097009,1311,Subscriber,1988,1,
617,2017-12-01 07:39:07,2017-12-01 07:49:24,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,32,Landmark Center - Brookline Ave at Park Dr,42.34519428944095,-71.1016970872879,298,Subscriber,1988,1,
1321,2017-12-01 07:39:17,2017-12-01 08:01:18,15,Brighton Mills - 370 Western Ave,42.3615457081725,-71.13776206970215,159,S Huntington Ave at Heath St,42.3279727,-71.1108971,1666,Subscriber,1993,2,
392,2017-12-01 07:39:31,2017-12-01 07:46:03,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,382,Subscriber,1981,1,
1062,2017-12-01 07:39:40,2017-12-01 07:57:22,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,141,Kendall Street,42.363560158429884,-71.08216792345047,275,Subscriber,1973,1,
614,2017-12-01 07:39:43,2017-12-01 07:49:57,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,11,Longwood Ave at Binney St,42.338629,-71.1065,447,Subscriber,1961,2,
